sub,act,rep,prob,label,motion_prob,non_motion_prob,all_prob
15,shelf,4_1,"[[1.06202858e-02 5.71540184e-03 4.58289795e-02 5.82682155e-03
  9.32008445e-01]
 [2.68714353e-02 9.29985225e-01 1.56504866e-02 2.22881697e-02
  5.20469341e-03]
 [8.88985675e-03 3.34396004e-03 3.11558545e-01 3.41286324e-03
  6.72794819e-01]
 [7.18758255e-02 6.08480275e-01 5.65102361e-02 1.67875439e-01
  9.52581912e-02]
 [3.65930772e-03 5.84953697e-03 8.70153368e-01 2.32315878e-03
  1.18014678e-01]
 [5.32395124e-01 6.49873838e-02 9.13522542e-02 1.84735283e-02
  2.92791694e-01]
 [1.17623131e-03 2.00443808e-03 8.94401789e-01 1.22161594e-03
  1.01195946e-01]
 [9.81445014e-01 5.61486464e-03 1.77509058e-03 6.73322822e-04
  1.04916999e-02]
 [9.70575307e-03 1.49258897e-01 5.70709527e-01 6.61790743e-02
  2.04146773e-01]
 [8.47111225e-01 4.64974679e-02 4.17805202e-02 1.01138139e-02
  5.44970222e-02]
 [7.89019628e-04 1.28570059e-02 9.72973049e-01 2.89797364e-03
  1.04829250e-02]
 [9.57582235e-01 3.90153588e-03 4.77980357e-03 6.57068857e-04
  3.30793560e-02]
 [1.19204586e-02 3.80343884e-01 4.02333707e-01 1.16918966e-01
  8.84829387e-02]
 [1.35169262e-02 6.96793757e-03 3.41292806e-02 9.11171734e-03
  9.36274111e-01]
 [2.67138742e-02 8.00607681e-01 8.73597339e-02 3.31465602e-02
  5.21721952e-02]
 [7.22651044e-03 2.12273700e-03 1.22031629e-01 3.23637552e-03
  8.65382791e-01]
 [5.21305576e-02 3.68558437e-01 1.41173646e-01 1.09214097e-01
  3.28923285e-01]
 [1.26442518e-02 7.39835650e-02 7.04479575e-01 2.08578315e-02
  1.88034832e-01]
 [2.88256884e-01 1.89903691e-01 3.14195126e-01 3.70925255e-02
  1.70551807e-01]
 [8.06498807e-04 9.80769843e-03 9.73921061e-01 2.08293251e-03
  1.33818267e-02]
 [9.52958286e-01 6.38308888e-03 8.70926492e-03 8.33584636e-04
  3.11157405e-02]
 [1.05175311e-02 6.33573532e-02 7.44367540e-01 2.46933568e-02
  1.57064229e-01]
 [7.77950704e-01 3.99114154e-02 6.27372786e-02 8.87693278e-03
  1.10523649e-01]
 [2.42286385e-03 6.76807582e-01 8.72334763e-02 2.17774153e-01
  1.57619771e-02]
 [1.62948780e-02 1.57592387e-03 1.18337823e-02 2.25698156e-03
  9.68038559e-01]
 [2.85430509e-03 9.06463936e-02 8.99448633e-01 2.32353644e-03
  4.72706743e-03]
 [1.17321843e-02 7.40814069e-03 3.59039456e-01 5.38520841e-03
  6.16434991e-01]]",[4 1 2 0 3 0 2 0 1 0 3 0 1 0 1 2 0 1 0 3 0 1 0 1 2 1 2],0.7401191592216492,0.9372639656066895,0.7693257927894592
15,glasses,5_2,"[[3.2092509e-01 7.1841881e-02 3.7699740e-02 2.1158589e-02 5.4837465e-01]
 [9.1342069e-02 8.6429441e-01 2.1552015e-02 2.0249628e-02 2.5619066e-03]
 [1.3876013e-03 9.8844528e-01 4.9935854e-03 4.7123292e-03 4.6113602e-04]
 [1.5988182e-02 3.6056854e-03 1.4598103e-02 2.9815538e-03 9.6282643e-01]
 [2.7651880e-03 9.9009001e-01 6.7369854e-03 3.1569591e-04 9.2104354e-05]
 [4.0364742e-02 7.8201073e-01 6.5191910e-02 9.7971767e-02 1.4460884e-02]]",[4 1 1 2 1 1],0.917533278465271,0.5483746528625488,0.856006920337677
23,feeding,2_1,"[[2.60481566e-01 3.00356895e-01 1.03351586e-01 5.66761196e-02
  2.79133797e-01]
 [1.58529922e-01 6.14710331e-01 4.51184995e-02 1.50234506e-01
  3.14067379e-02]
 [3.17770749e-01 6.00590885e-01 3.79774496e-02 3.70797589e-02
  6.58106385e-03]
 [1.76322490e-01 6.90695286e-01 6.85674250e-02 4.76483144e-02
  1.67664532e-02]
 [2.00851664e-01 7.05555320e-01 5.45770861e-02 3.34710702e-02
  5.54487947e-03]
 [5.30061610e-02 3.36424112e-01 3.36870030e-02 4.22274023e-01
  1.54608652e-01]
 [1.38002142e-01 7.36899734e-01 3.97414155e-02 7.33259469e-02
  1.20307561e-02]
 [8.30158070e-02 7.49738634e-01 1.12866260e-01 4.27935198e-02
  1.15857795e-02]
 [1.26842000e-02 9.19078827e-01 8.88290629e-03 5.68523854e-02
  2.50160275e-03]
 [1.90418139e-02 9.05569315e-01 1.07454220e-02 6.18166551e-02
  2.82678031e-03]
 [1.73575953e-02 9.48627532e-01 7.14230398e-03 2.59375162e-02
  9.35007236e-04]
 [1.38682611e-02 9.60182667e-01 4.41522663e-03 2.09185686e-02
  6.15386525e-04]
 [9.82118677e-03 9.28353429e-01 5.97587228e-03 5.45042269e-02
  1.34528056e-03]
 [1.37620792e-02 9.61930275e-01 6.25665952e-03 1.74100921e-02
  6.40999060e-04]
 [1.11616971e-02 9.08078432e-01 1.06139006e-02 6.70823008e-02
  3.06368200e-03]
 [1.20132072e-02 9.73888576e-01 2.84245634e-03 1.10126901e-02
  2.43007613e-04]
 [2.22783759e-02 9.12038505e-01 5.52179385e-03 5.86368702e-02
  1.52448320e-03]
 [5.88752091e-01 3.58699113e-01 2.09185462e-02 2.69518420e-02
  4.67834342e-03]
 [3.17360908e-02 8.88391197e-01 9.77331772e-03 6.77594543e-02
  2.33990140e-03]
 [1.35275703e-02 9.53315020e-01 4.47929511e-03 2.80937850e-02
  5.84260270e-04]
 [1.03685390e-02 9.72163796e-01 2.62468681e-03 1.45197120e-02
  3.23231070e-04]
 [5.96737862e-02 8.34089220e-01 1.86377019e-02 8.32551494e-02
  4.34420398e-03]
 [1.46316588e-02 9.55768287e-01 5.10894973e-03 2.39247829e-02
  5.66287083e-04]
 [1.55041777e-02 9.50624049e-01 4.84479405e-03 2.83355098e-02
  6.91441004e-04]
 [2.16479152e-02 9.16927040e-01 5.60774375e-03 5.46888895e-02
  1.12847798e-03]
 [1.73880905e-02 9.57079113e-01 5.01277996e-03 1.98750868e-02
  6.44931686e-04]
 [3.39061618e-02 8.88644636e-01 1.28943482e-02 6.20876439e-02
  2.46717106e-03]
 [2.70547792e-02 7.28769243e-01 1.24378866e-02 2.24218264e-01
  7.51976017e-03]
 [8.03963374e-03 9.66834962e-01 2.08415021e-03 2.27261800e-02
  3.15002515e-04]
 [2.77914226e-01 6.49313390e-01 2.88698021e-02 3.89284007e-02
  4.97412495e-03]
 [3.85702178e-02 6.75395489e-01 2.42587309e-02 2.35044792e-01
  2.67308094e-02]
 [7.86908716e-03 9.76715863e-01 1.14519428e-02 3.42848524e-03
  5.34619379e-04]
 [1.59379784e-02 8.62410843e-01 2.91521326e-02 8.67733434e-02
  5.72569063e-03]]",[4 3 1 1 0 3 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1],0.8555473685264587,0.4457803964614868,0.8182958960533142
15,combing,1_1,"[[0.05348196 0.08987247 0.04725571 0.04998045 0.7594094 ]
 [0.20668022 0.63043755 0.07730771 0.04693133 0.03864314]
 [0.07888315 0.811388   0.07526136 0.01475565 0.0197118 ]
 [0.09960955 0.6581014  0.08603564 0.07232332 0.08393007]]",[4 1 1 1],0.6999756693840027,0.7594094276428223,0.7148340940475464
23,RTT,5_1,"[[8.66022110e-01 8.54541808e-02 3.06465719e-02 8.04802310e-03
  9.82902292e-03]
 [1.70302447e-02 8.92217457e-01 6.78354874e-02 1.92448106e-02
  3.67198838e-03]
 [2.79306080e-02 1.40055940e-02 1.87026948e-01 6.64534513e-03
  7.64391482e-01]
 [3.99648249e-02 4.30364385e-02 8.10777918e-02 1.97891034e-02
  8.16131830e-01]
 [3.11545104e-01 4.51192595e-02 6.09883443e-02 1.43487137e-02
  5.67998588e-01]
 [1.49077717e-02 1.20734759e-01 8.33769321e-01 1.47906374e-02
  1.57974865e-02]
 [6.16594493e-01 8.11193213e-02 4.35955077e-02 1.34221558e-02
  2.45268464e-01]
 [3.20125697e-03 3.15548778e-02 9.54920292e-01 5.71910758e-03
  4.60441224e-03]
 [9.88266051e-01 7.31557515e-03 1.79684116e-03 6.64986903e-04
  1.95646053e-03]
 [2.06423160e-02 2.07495578e-02 8.23847711e-01 5.16569754e-03
  1.29594728e-01]
 [8.84844482e-01 8.00545812e-02 1.84380431e-02 1.22900158e-02
  4.37286450e-03]
 [8.09315033e-03 8.79132655e-03 9.08205271e-01 3.05394293e-03
  7.18563944e-02]
 [9.80622768e-01 1.38741471e-02 2.43902090e-03 2.05008010e-03
  1.01396639e-03]
 [8.95745121e-03 8.79960228e-03 8.92127097e-01 2.39362149e-03
  8.77222642e-02]
 [1.50556162e-01 5.17547205e-02 5.53373210e-02 1.71344578e-02
  7.25217342e-01]
 [3.90713513e-02 4.71504480e-01 3.62680763e-01 1.09470136e-01
  1.72732770e-02]
 [9.71782923e-01 1.79259572e-02 3.44491145e-03 2.01542140e-03
  4.83071851e-03]
 [1.03211487e-02 1.56661291e-02 9.19420600e-01 3.18254228e-03
  5.14096059e-02]
 [5.06528057e-02 2.38162335e-02 4.75075357e-02 8.21733009e-03
  8.69806170e-01]
 [1.97605342e-02 9.02434111e-01 5.73125370e-02 1.72461029e-02
  3.24663776e-03]
 [1.84362680e-02 1.77455116e-02 5.72821498e-02 9.46632028e-03
  8.97069752e-01]
 [8.52132320e-01 8.62114504e-02 2.23649386e-02 2.59007066e-02
  1.33905960e-02]
 [4.00153212e-02 2.76049022e-02 5.02146184e-01 7.03295553e-03
  4.23200607e-01]
 [9.80310917e-01 1.27334371e-02 3.22356634e-03 9.32078459e-04
  2.80003133e-03]
 [3.99871450e-03 1.04270820e-02 9.60136414e-01 2.63931020e-03
  2.27984060e-02]
 [9.73225951e-01 1.68623179e-02 4.15779743e-03 1.47109001e-03
  4.28280281e-03]
 [1.08595090e-02 1.11959390e-02 9.02056217e-01 2.69742846e-03
  7.31909350e-02]
 [9.26785827e-01 2.85350755e-02 1.07762115e-02 3.19984206e-03
  3.07030100e-02]
 [2.07636859e-02 7.17856824e-01 1.22652620e-01 1.30060270e-01
  8.66658986e-03]
 [3.02951243e-02 2.59298664e-02 8.32201317e-02 1.21789165e-02
  8.48375916e-01]
 [9.87589538e-01 8.43763445e-03 2.54355185e-03 8.19805718e-04
  6.09506562e-04]
 [1.95160788e-02 1.82107128e-02 7.98017383e-01 4.76721581e-03
  1.59488529e-01]
 [9.06412482e-01 3.39274593e-02 2.65616961e-02 4.51957341e-03
  2.85788402e-02]
 [1.21603748e-02 1.18250243e-01 8.01262140e-01 4.17553820e-02
  2.65718233e-02]
 [3.94831151e-02 1.45753091e-02 3.87329310e-02 6.89258892e-03
  9.00316119e-01]
 [5.24533056e-02 8.25286806e-01 7.56090134e-02 3.84263359e-02
  8.22451524e-03]]",[0 1 2 4 4 1 0 1 0 2 0 2 0 2 4 1 0 2 4 1 4 0 2 0 2 0 2 4 1 4 0 2 0 1 4 0],0.8527644276618958,0.8189626932144165,0.8452528715133667
23,combing,1_1,"[[0.08040401 0.07767808 0.07500292 0.02613237 0.74078274]
 [0.0656784  0.02333159 0.20520195 0.00870855 0.6970794 ]
 [0.2704935  0.09885275 0.23283157 0.01591928 0.38190293]
 [0.06972563 0.06195533 0.08745073 0.01806206 0.7628063 ]
 [0.91994697 0.05926117 0.01086485 0.00441265 0.00551431]
 [0.0427047  0.79305387 0.11745993 0.01249566 0.03428593]
 [0.03089896 0.85903984 0.06665409 0.01661653 0.02679058]
 [0.17048931 0.5175811  0.24595214 0.0253314  0.04064608]
 [0.08903394 0.01909499 0.5036903  0.0072817  0.3808991 ]]",[4 4 4 4 0 1 1 1 2],0.7186623811721802,0.645642876625061,0.6862093210220337
15,shelf,2_2,"[[5.19406497e-01 2.08488330e-02 4.50993329e-02 9.58890002e-03
  4.05056447e-01]
 [2.01095566e-02 8.09765935e-01 2.75089890e-02 1.26504451e-01
  1.61110088e-02]
 [1.27640944e-02 2.91159702e-03 2.31847867e-01 3.23052844e-03
  7.49245882e-01]
 [4.94410992e-02 5.75251758e-01 5.25364019e-02 2.52735823e-01
  7.00348616e-02]
 [2.25874013e-03 2.08357647e-02 9.37676966e-01 4.55015060e-03
  3.46784182e-02]
 [8.32992136e-01 4.51516509e-02 5.81096373e-02 1.04328776e-02
  5.33137769e-02]
 [2.60247965e-03 2.42009182e-02 9.59971130e-01 3.92766017e-03
  9.29779932e-03]
 [7.61485696e-01 4.61516995e-03 1.04106534e-02 1.74280035e-03
  2.21745715e-01]
 [1.55090708e-02 3.05870712e-01 6.14323556e-01 2.72131432e-02
  3.70834544e-02]
 [2.50540674e-02 7.72244185e-02 9.46523994e-02 3.60617749e-02
  7.67007351e-01]
 [4.99090850e-02 9.34741855e-01 5.71840443e-03 8.88290908e-03
  7.47849757e-04]
 [2.28424855e-02 5.02161309e-03 4.00433302e-01 4.37737722e-03
  5.67325234e-01]
 [2.88371556e-02 8.50841761e-01 7.75449499e-02 3.78656127e-02
  4.91054868e-03]
 [9.03408509e-03 4.88794269e-03 6.54752791e-01 2.84939003e-03
  3.28475744e-01]
 [3.87053311e-01 5.94415903e-01 1.43219810e-02 2.30134465e-03
  1.90740870e-03]
 [8.56251922e-04 9.96139180e-03 9.74675179e-01 2.20343517e-03
  1.23038338e-02]
 [9.18029785e-01 4.41009039e-03 4.91973897e-03 1.05919316e-03
  7.15811625e-02]
 [7.06709642e-03 6.48416728e-02 9.12349343e-01 4.48296173e-03
  1.12589002e-02]
 [3.45329121e-02 7.89957494e-03 1.70328766e-01 1.01011330e-02
  7.77137637e-01]
 [8.12112570e-01 1.71358466e-01 1.11298207e-02 1.81958114e-03
  3.57963378e-03]
 [2.75070406e-03 2.70058168e-03 8.58520687e-01 1.54559943e-03
  1.34482503e-01]
 [8.99479806e-01 7.61089697e-02 1.05342418e-02 5.01772016e-03
  8.85923207e-03]
 [2.39255037e-02 2.37193018e-01 3.41826379e-01 1.15223989e-01
  2.81831086e-01]
 [9.23188925e-01 2.84483638e-02 1.95504799e-02 4.67114616e-03
  2.41410919e-02]
 [3.22848139e-03 1.11957856e-01 8.20807457e-01 4.58274074e-02
  1.81788150e-02]
 [8.99010420e-01 8.98996647e-03 9.16321762e-03 2.28183554e-03
  8.05545971e-02]
 [1.86390895e-02 1.99430496e-01 7.22182035e-01 1.85709111e-02
  4.11774591e-02]]",[0 1 2 1 2 0 2 0 1 0 1 2 1 2 1 2 0 1 2 1 2 0 1 0 2 0 1],0.7773527503013611,,0.7773527503013611
23,feeding,4_2,"[[7.3908299e-01 8.6019181e-02 3.0755939e-02 1.5310357e-02 1.2883152e-01]
 [1.2370315e-01 5.2019280e-01 6.3809231e-02 2.0811668e-01 8.4178150e-02]
 [3.3279637e-01 5.7275373e-01 2.8978392e-02 5.6990054e-02 8.4814448e-03]
 [2.9098105e-01 6.3201314e-01 2.9899117e-02 4.2058732e-02 5.0479961e-03]
 [4.3680467e-02 3.8732535e-01 2.9696584e-02 4.5042050e-01 8.8877067e-02]
 [4.7763191e-02 8.3536482e-01 2.5337497e-02 8.5428350e-02 6.1061005e-03]
 [2.3357514e-02 9.4148988e-01 7.3410482e-03 2.6698105e-02 1.1134703e-03]
 [8.1098108e-03 8.9590478e-01 6.4065536e-03 8.7909557e-02 1.6693029e-03]
 [2.7252128e-02 9.4601518e-01 7.1608783e-03 1.8747503e-02 8.2423916e-04]
 [1.1174834e-02 9.6573412e-01 4.7026882e-03 1.7849604e-02 5.3875207e-04]
 [2.1892093e-02 9.4715393e-01 6.8159802e-03 2.3666443e-02 4.7158170e-04]
 [2.3579184e-02 9.5659226e-01 5.6952322e-03 1.3657046e-02 4.7628512e-04]
 [2.9793259e-02 8.7226152e-01 7.6693301e-03 8.7869920e-02 2.4059277e-03]
 [3.6829982e-02 9.1725630e-01 6.2431479e-03 3.8800407e-02 8.7022490e-04]
 [8.0312580e-02 8.3375198e-01 1.3682133e-02 6.9272488e-02 2.9807859e-03]
 [2.0184403e-02 9.4469213e-01 5.7964288e-03 2.8694632e-02 6.3248037e-04]
 [5.2235620e-03 9.8499978e-01 1.3543359e-03 8.3227465e-03 9.9635967e-05]
 [2.1618843e-02 9.0442270e-01 7.4914554e-03 6.5073565e-02 1.3934670e-03]
 [1.2870861e-02 9.6017808e-01 3.8594140e-03 2.2647424e-02 4.4421261e-04]
 [2.0305488e-02 9.3982089e-01 4.4711274e-03 3.4729015e-02 6.7350664e-04]
 [1.0392682e-02 9.7225899e-01 2.4194191e-03 1.4639610e-02 2.8921675e-04]
 [1.5289998e-02 9.5600009e-01 4.1410532e-03 2.4072178e-02 4.9675466e-04]
 [1.4601390e-02 9.5042241e-01 3.2980987e-03 3.1127952e-02 5.5017322e-04]
 [1.4354119e-01 6.1001980e-01 1.4776860e-01 6.0017984e-02 3.8652416e-02]
 [4.9170453e-02 4.1942900e-01 4.9170524e-02 2.8233680e-01 1.9989325e-01]
 [1.9459780e-02 9.3612993e-01 1.6634185e-02 2.4724616e-02 3.0515175e-03]
 [1.9915713e-02 8.5128200e-01 4.2278372e-02 7.8249387e-02 8.2745831e-03]]",[0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 2],0.8316905498504639,,0.8316905498504639
15,drinking,1_1,"[[5.1150310e-01 2.3744385e-01 5.7405267e-02 3.0888669e-02 1.6275914e-01]
 [1.7252961e-01 7.2822040e-01 1.8897131e-02 7.4797228e-02 5.5556372e-03]
 [5.0415378e-02 8.9323670e-01 1.0760848e-02 4.1977320e-02 3.6097972e-03]
 [3.3733852e-02 7.4166365e-02 9.2812650e-02 3.7674129e-02 7.6161301e-01]
 [2.5768593e-01 5.7218516e-01 7.5484186e-02 4.6068095e-02 4.8576642e-02]
 [5.2358419e-02 8.0777979e-01 1.8813368e-02 1.1118044e-01 9.8680062e-03]
 [7.0945367e-02 4.3291989e-01 3.6402702e-02 2.9195386e-01 1.6777819e-01]
 [2.1279150e-01 7.3607498e-01 2.9335696e-02 1.1106252e-02 1.0691627e-02]
 [6.6345716e-03 9.6195000e-01 3.0161388e-02 6.0789450e-04 6.4620242e-04]]",[4 1 1 1 1 1 1 0 1],0.7367475032806396,0.5115031003952026,0.7117202877998352
15,feeding,4_2,"[[4.99178320e-01 2.51387686e-01 7.04282597e-02 3.25411260e-02
  1.46464646e-01]
 [5.98784052e-02 1.55445635e-01 4.53195870e-02 1.61915854e-01
  5.77440500e-01]
 [2.09045142e-01 4.18422878e-01 6.27785325e-02 1.64592475e-01
  1.45160988e-01]
 [2.25095004e-01 6.06186509e-01 1.16218276e-01 2.89093778e-02
  2.35908814e-02]
 [4.59652618e-02 1.51724964e-01 1.21995853e-02 6.74089849e-01
  1.16020352e-01]
 [4.71557289e-01 1.61247015e-01 2.60487974e-01 4.07904238e-02
  6.59172684e-02]
 [1.90859791e-02 9.13742721e-01 6.20232290e-03 5.90256564e-02
  1.94323226e-03]
 [3.12705189e-02 9.23686147e-01 1.18248332e-02 3.12676914e-02
  1.95075700e-03]
 [1.36960363e-02 9.43883538e-01 2.59227920e-02 1.45073636e-02
  1.99022586e-03]
 [3.28084901e-02 9.11211550e-01 1.04203047e-02 4.26183976e-02
  2.94127781e-03]
 [1.02043645e-02 9.66612816e-01 4.28514509e-03 1.83034334e-02
  5.94184443e-04]
 [1.30101070e-02 9.63564575e-01 5.99446753e-03 1.67672113e-02
  6.63691957e-04]
 [2.93445997e-02 4.04571980e-01 1.95717122e-02 4.78257954e-01
  6.82537705e-02]
 [3.14483196e-02 7.74528980e-01 2.69981660e-02 1.52588710e-01
  1.44358566e-02]
 [3.80807556e-02 8.48553658e-01 1.48879373e-02 9.44116414e-02
  4.06595692e-03]
 [3.30237262e-02 9.17154133e-01 1.19697331e-02 3.64838690e-02
  1.36853079e-03]
 [4.59648632e-02 8.58771741e-01 1.48840090e-02 7.65347481e-02
  3.84460064e-03]
 [2.12217327e-02 7.81858861e-01 1.19689545e-02 1.78879425e-01
  6.07102830e-03]
 [2.62401421e-02 8.93557906e-01 8.66404269e-03 6.95974901e-02
  1.94044702e-03]
 [1.20327175e-01 5.59803247e-01 1.32452488e-01 1.03112131e-01
  8.43050256e-02]
 [3.51637229e-02 9.05745506e-01 1.70024987e-02 3.49247344e-02
  7.16356048e-03]
 [3.20195049e-01 4.00598586e-01 9.15368348e-02 1.11901380e-01
  7.57681727e-02]]",[0 0 0 0 3 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 4],0.7755505442619324,0.5176487565040588,0.7403821349143982
15,RTT,1_2,"[[9.13616955e-01 7.77324568e-03 1.52947698e-02 1.64052856e-03
  6.16744347e-02]
 [4.20144497e-04 9.97874618e-01 1.64714945e-03 7.76219167e-06
  5.03835690e-05]
 [4.71277609e-02 1.14663774e-02 6.95038378e-01 5.16951131e-03
  2.41198018e-01]
 [3.16385925e-02 1.34050706e-02 3.55104879e-02 9.71821230e-03
  9.09727573e-01]
 [1.12803385e-03 9.96013641e-01 2.73095677e-03 3.14328754e-05
  9.58655583e-05]
 [1.26212507e-01 3.96311134e-02 4.64552850e-01 1.36526842e-02
  3.55950892e-01]
 [2.18138285e-02 1.52089139e-02 2.96166483e-02 7.51831383e-03
  9.25842404e-01]
 [2.61886802e-04 9.98528123e-01 1.17668649e-03 8.50154356e-06
  2.47883145e-05]
 [2.18161736e-02 8.02943856e-03 6.96424484e-01 3.98781523e-03
  2.69742042e-01]
 [3.10399503e-01 7.58562563e-03 1.88292395e-02 3.65252118e-03
  6.59533143e-01]
 [1.21073987e-04 9.99141097e-01 7.25888181e-04 4.88553451e-06
  6.97492487e-06]
 [5.89405708e-02 1.11681409e-01 2.74989396e-01 3.17694768e-02
  5.22619069e-01]
 [4.39476430e-01 2.69017089e-02 4.84587923e-02 7.71954795e-03
  4.77443516e-01]
 [2.80046923e-04 9.98014569e-01 1.67250214e-03 6.26816973e-06
  2.65035542e-05]
 [2.19662841e-02 8.09203368e-03 4.81726199e-01 4.98302095e-03
  4.83232439e-01]
 [4.35055755e-02 8.05989653e-03 3.01899724e-02 4.96646715e-03
  9.13278103e-01]
 [1.26256185e-04 9.99348104e-01 5.17817738e-04 2.53657277e-06
  5.30778789e-06]
 [2.69738495e-01 9.20910835e-02 2.92841554e-01 2.85155270e-02
  3.16813380e-01]
 [4.00505811e-02 1.83883142e-02 3.88946496e-02 8.37027654e-03
  8.94296169e-01]
 [2.22802177e-04 9.98669744e-01 1.09031098e-03 2.52321570e-06
  1.46384955e-05]
 [9.69025716e-02 1.33675933e-01 4.11137581e-01 2.24497765e-02
  3.35834116e-01]
 [1.67536121e-02 1.53272478e-02 2.31114179e-02 9.33391321e-03
  9.35473919e-01]
 [1.09885055e-04 9.98475134e-01 1.36084878e-03 1.23759064e-05
  4.17982483e-05]
 [1.29438639e-01 1.88603863e-01 2.53717065e-01 4.79635485e-02
  3.80276889e-01]
 [1.70968119e-02 1.04408404e-02 2.83443015e-02 5.97750349e-03
  9.38140571e-01]
 [1.41311428e-02 9.58461225e-01 2.01292168e-02 1.88001781e-03
  5.39836986e-03]
 [1.64169908e-01 7.30901062e-02 6.04949474e-01 7.95928482e-03
  1.49831161e-01]
 [1.71902850e-02 1.64813828e-02 3.84310484e-02 1.35699483e-02
  9.14327383e-01]
 [9.88744378e-01 7.35096866e-03 1.24632916e-03 4.51192958e-04
  2.20720842e-03]
 [7.75896847e-01 4.05020416e-02 1.72875896e-01 2.97361147e-03
  7.75156496e-03]
 [1.67690888e-02 1.20136719e-02 2.82838531e-02 6.08520815e-03
  9.36848104e-01]
 [1.93147585e-01 7.51798809e-01 3.79383862e-02 3.85617930e-03
  1.32590495e-02]
 [1.05350111e-02 5.44044934e-02 8.11953068e-01 8.12641717e-03
  1.14980988e-01]
 [2.75429953e-02 2.72362512e-02 4.19441275e-02 2.09659785e-02
  8.82310629e-01]
 [9.88139391e-01 6.40102709e-03 2.20652809e-03 4.57914284e-04
  2.79500731e-03]
 [6.86785698e-01 7.99458921e-02 2.22546116e-01 2.91746715e-03
  7.80482125e-03]
 [1.46639943e-02 1.47811612e-02 2.25057565e-02 7.30880816e-03
  9.40740347e-01]
 [2.86872331e-02 8.92783105e-01 3.35358046e-02 5.90202166e-03
  3.90918255e-02]
 [2.53913552e-03 2.53905952e-01 6.94893360e-01 1.35236429e-02
  3.51379178e-02]
 [3.52820046e-02 2.00602319e-02 5.38127720e-02 1.28038181e-02
  8.78041208e-01]
 [9.98770535e-01 7.11219560e-04 1.45064914e-04 5.48434655e-05
  3.18429142e-04]
 [3.05544748e-03 8.50059509e-01 1.40176818e-01 1.35992700e-03
  5.34834526e-03]
 [1.89871918e-02 1.20645864e-02 4.04536128e-02 6.78778952e-03
  9.21706736e-01]
 [9.73917425e-01 2.24772431e-02 2.18328647e-03 4.66247438e-04
  9.55842261e-04]
 [6.07206346e-03 7.10602328e-02 9.11253631e-01 3.14127724e-03
  8.47279932e-03]
 [5.48468307e-02 2.92853042e-02 9.11831334e-02 1.48580074e-02
  8.09826791e-01]
 [9.98562872e-01 1.08044443e-03 1.67873644e-04 7.15058923e-05
  1.17324314e-04]
 [1.13648534e-01 1.82322487e-01 6.59257054e-01 6.92523504e-03
  3.78467441e-02]]","[0 1 4 4 1 4 4 1 2 4 1 4 4 1 4 4 1 2 4 1 2 4 1 2 4 3 2 4 0 2 4 3 2 4 0 2 4
 3 2 4 0 1 4 0 2 4 0 2]",0.8325968384742737,0.8048191666603088,0.8198654055595398
15,drinking,5_2,"[[4.4927022e-01 5.8694053e-02 2.0154553e-02 1.6147278e-02 4.5573384e-01]
 [1.9904146e-02 1.2149921e-01 3.7693374e-03 8.3900762e-01 1.5819652e-02]
 [9.2963427e-02 8.3109695e-01 5.7209887e-02 1.4511163e-02 4.2186379e-03]
 [3.7498992e-02 9.5649533e-02 2.5486026e-02 1.1390955e-01 7.2745585e-01]
 [1.2373413e-01 5.3887033e-01 7.2634406e-02 2.0214878e-01 6.2612355e-02]
 [1.9814074e-02 2.3765057e-01 7.5353729e-03 6.7349881e-01 6.1501171e-02]
 [3.9900113e-02 5.8404261e-01 1.5511723e-02 3.4837100e-01 1.2174562e-02]
 [2.3605605e-03 1.1129617e-03 1.5977714e-02 5.8881508e-04 9.7995996e-01]]",[4 1 1 3 1 3 1 4],0.6982543468475342,0.7091621160507202,0.7037082314491272
